player_id,goals,assists,minutes_played
674261,0,0,650
674411,0,0,76
674501,0,0,350
674612,11,6,10948
674798,4,5,5102
674806,4,4,1792
674809,2,5,3363
674921,0,0,591
675278,2,7,6469
675341,5,11,4333
675535,0,0,5
675565,0,0,70
675708,1,1,487
675754,0,2,1300
675878,0,4,683
676042,6,7,3195
676115,1,1,2430
676307,0,0,180
676318,5,7,4384
676411,1,2,846
677382,0,0,205
677937,0,0,16
678075,1,1,1474
678088,0,0,14
678100,3,0,2890
678194,7,4,2022
678277,2,0,65
678406,2,8,5390
678441,0,0,274
678479,4,5,2480
678503,0,0,2911
678546,8,0,1571
678606,0,2,298
678778,8,4,7053
678783,6,5,2403
678991,2,0,2292
679050,6,9,7195
679414,0,0,160
679593,0,1,30
679597,7,2,1554
679754,0,1,188
680218,0,1,1665
680447,0,1,342
680806,3,3,2090
681345,1,0,120
681497,4,1,1112
681615,0,0,2
681827,0,0,63
681829,2,5,4894
681831,0,0,60
682032,0,1,529
682794,0,1,1085
682959,0,0,136
683498,1,0,169
683538,0,0,90
683557,0,0,202
683571,29,10,4332
683620,7,5,2856
683804,0,0,14
683812,0,1,268
683826,0,0,13
683828,0,2,1183
683840,25,20,13688
683891,0,0,96
683895,7,4,12077
683952,1,1,1451
684061,1,4,3806
684062,1,0,1414
684159,4,3,1848
684196,0,0,84
684210,4,4,1928
684253,0,1,306
684299,0,0,62
684315,1,1,1798
684318,0,0,60
684348,0,3,3233
684519,7,0,6191
684699,0,0,37
684998,6,9,3779
685086,0,0,83
685145,16,6,3756
685154,0,1,551
685219,0,0,95
685329,0,0,681
685589,0,0,906
685642,1,0,1648
685651,0,0,90
685657,0,0,8
685679,0,0,195
685680,1,0,46
685735,0,0,35
685742,0,0,12
685756,0,1,1
685760,0,0,60
685761,0,1,79
685762,0,0,73
685805,0,0,3780
685806,0,0,21
685807,2,1,1808
685819,0,0,27
685848,0,0,90
685854,2,4,3240
685855,0,0,45
685887,3,1,2615
685938,0,0,13
685939,0,0,28
686059,0,2,4819
686150,0,0,22
686332,0,1,1300
686457,0,0,42
686530,3,1,1581
686597,0,1,1404
686825,0,0,30
686839,0,0,888
686845,1,0,2211
686862,4,1,982
686965,0,1,2555
687035,1,0,244
687059,0,0,905
687560,0,0,90
687609,10,6,3243
687617,2,2,4277
687626,5,10,11806
687630,12,4,3462
687743,1,2,4564
687800,0,0,296
687881,1,0,427
687923,1,1,1602
688019,2,2,1398
688245,0,0,90
688246,0,0,90
688641,0,0,19
688673,0,0,1
688690,1,1,1510
688707,2,1,7504
688714,10,10,5223
688881,8,1,1958
689505,3,3,3396
689628,8,15,6275
689634,1,0,2430
689637,0,0,2505
690246,3,1,1611
690273,2,1,6946
690429,0,0,650
690478,1,0,240
690568,0,0,59
690572,0,0,75
690608,0,0,377
690665,0,0,150
690799,3,3,6969
690924,0,0,2162
690993,14,4,3831
691316,8,12,4849
691482,3,2,3053
691781,0,0,45
691786,8,3,2168
691841,0,2,924
691892,3,5,1831
691920,3,3,6730
692070,0,0,843
692208,0,0,229
692209,2,4,3632
692381,0,0,180
692563,0,0,270
692608,0,0,175
692734,1,0,836
692737,1,0,1078
692997,4,3,1826
693037,0,0,56
693066,0,0,90
693095,1,0,1739
693201,0,0,10
693352,1,4,1243
693412,1,0,461
693906,0,3,712
693985,0,0,857
694039,0,0,29
694186,9,4,3090
694205,0,0,70
694239,0,0,102
694355,1,0,891
694507,0,0,120
694509,1,4,5109
694512,0,0,199
694528,0,0,50
694926,0,0,6
694928,43,22,14000
694974,3,0,733
695121,1,1,2391
695141,0,0,270
695226,2,0,629
695229,0,0,10
695310,5,6,7054
695422,0,0,180
695454,8,10,3282
695769,0,0,322
696027,0,0,2
696164,0,2,2618
696181,0,0,146
696324,0,0,1238
696346,1,2,495
696506,0,0,158
696589,0,2,910
696598,0,0,139
696631,0,0,5
696655,0,0,120
696656,0,0,9
696693,3,2,1790
696762,0,0,810
696849,0,0,1919
696876,0,1,364
696883,0,0,24
696893,1,2,4947
697067,0,0,140
697144,0,0,138
697149,0,4,4642
697277,1,4,3292
697278,1,0,228
697280,1,0,36
697401,0,0,1004
697716,7,20,2661
697724,2,0,1852
697726,1,0,6
697728,4,6,2909
697818,0,0,10
697917,0,0,42
697954,0,0,116
697958,0,0,6
698047,0,0,503
698097,0,0,25
698110,0,0,118
698151,0,0,1
698259,2,1,5978
698523,0,0,17
698547,1,0,628
698548,0,0,208
698560,0,0,348
698637,0,0,65
698678,1,5,3733
698742,0,2,739
699005,2,0,1834
699018,0,1,513
699171,1,0,333
699263,1,0,516
699265,0,2,1227
699266,1,1,427
699303,0,0,190
699418,0,9,4356
699442,1,1,1985
699461,0,0,61
699592,5,2,2962
699632,0,0,1
699704,11,4,2616
699771,0,0,43
699783,6,5,11201
699842,2,0,754
699980,10,6,2038
700006,2,0,854
700010,1,0,334
700031,0,4,1836
700078,0,0,279
700106,4,5,2424
700119,0,1,400
700144,8,2,1829
700168,0,0,180
700182,3,3,3820
700305,0,0,98
700385,3,3,3497
700464,0,1,25
700643,0,0,450
700680,0,0,4
700755,1,0,1185
700933,2,4,1045
700998,2,0,118
701011,0,1,1678
701055,4,14,6065
701057,4,9,5665
701226,0,0,208
701322,0,0,318
701325,5,4,6666
701757,4,2,311
701819,0,0,1495
701834,0,1,208
701845,3,4,2689
701937,2,5,5073
701979,11,10,4754
702148,0,0,144
702149,1,1,2475
702361,0,0,4
702372,0,1,59
702441,3,2,6174
702561,4,3,7210
702562,0,1,939
702834,0,1,341
702856,0,0,227
702869,19,20,5090
702911,5,3,2324
702988,0,2,1785
703007,0,0,150
703470,0,0,171
703475,0,1,2025
703497,12,14,3943
703577,0,0,79
703581,1,1,517
703626,0,0,51
703720,0,2,2993
703772,5,4,1130
703778,0,0,90
704075,1,0,572
704155,1,1,399
704156,0,3,722
704270,4,0,619
704347,0,0,4
704545,3,5,3613
704692,0,0,31
704772,0,0,3960
704773,0,0,106
704825,0,0,14
705058,0,0,477
705063,0,0,8
705337,3,0,529
705395,1,3,1057
705808,1,3,841
705813,0,2,1014
705991,11,12,8421
706024,0,0,1550
706063,1,1,4826
706138,3,0,541
706176,0,0,183
706584,0,0,90
706617,0,0,1
706618,0,0,1
706622,0,0,231
706625,0,0,69
706699,0,0,21
706797,0,0,90
706860,0,0,35
706889,0,1,93
706896,0,2,55
706960,0,0,100
706963,1,3,568
707063,0,0,151
707103,0,0,28
707159,12,13,5220
707201,0,0,7
707221,0,0,330
707225,0,0,23
707231,0,0,1
707242,5,4,2695
707274,2,1,2651
707276,0,0,100
707279,0,1,156
707317,0,0,156
707364,0,0,9
707381,0,0,3
707447,1,0,2403
707450,0,0,20
707572,2,1,265
707621,1,5,3335
707802,7,4,2354
707803,0,0,220
707809,1,0,3002
707844,0,6,6241
708067,0,0,4443
708072,2,1,2031
708079,0,0,9
708111,0,0,86
708169,0,0,26
708172,0,0,391
708184,0,0,62
708240,0,2,1650
708241,8,6,5167
708242,0,1,1852
708265,26,33,6698
708271,0,0,1302
708410,0,3,1064
708453,0,0,2
708454,5,6,1378
708678,3,1,4618
708681,0,0,55
708695,0,0,62
708721,0,0,665
708868,0,0,93
709006,0,0,3
709011,0,1,341
709187,29,33,10464
709372,2,2,2148
709478,0,0,2431
709479,0,1,383
709482,0,2,2159
709726,37,18,6391
709727,1,0,1937
709767,0,0,131
709957,0,4,1576
709966,0,0,6
709969,5,5,2737
709982,3,0,275
709985,0,0,25
710004,1,1,1279
710474,0,0,12
710671,1,1,988
710677,4,0,2776
710679,0,0,176
710860,0,0,41
710886,8,6,2409
710968,0,0,12
710999,0,0,42
711232,0,0,86
711337,54,24,9568
711338,4,0,619
711377,0,1,140
711382,5,0,520
711394,0,0,46
711517,4,3,1993
711544,6,3,3759
711575,0,0,1
711579,0,0,25
711625,4,2,5385
711626,0,0,100
711638,0,0,791
711640,1,2,1050
711969,6,11,5685
711976,2,1,3419
711980,1,5,3807
711996,1,1,7169
711999,1,3,4495
712086,0,0,3170
712087,1,0,580
712099,1,0,1168
712107,0,0,12437
712117,1,2,358
712560,0,0,1
712857,1,2,5990
713071,5,2,1630
713252,0,0,45
713632,0,0,90
713644,7,7,3287
713649,0,0,30
713787,1,0,1212
714459,4,3,594
714460,1,1,1193
715357,1,0,629
715359,0,0,205
715380,0,0,21
715382,0,0,90
715384,0,0,45
715470,0,1,91
715510,0,0,40
715628,0,3,1136
715650,0,0,75
715759,1,0,255
715836,0,2,1953
716276,3,1,1799
716756,0,2,633
716810,0,0,105
717118,2,2,1931
717196,1,0,307
717198,0,0,1685
717199,4,0,5183
717203,1,0,682
717345,0,0,15
717346,0,0,36
717390,2,0,581
717391,0,0,600
717392,2,0,434
717394,0,0,361
717411,1,0,2574
717413,3,2,951
717415,0,0,389
717465,0,0,5
717585,2,1,5339
717600,0,0,4
717606,0,0,1
717957,0,0,13
718029,0,0,77
718032,0,0,15
718034,3,2,809
718115,8,3,1838
718123,0,0,126
718152,0,0,578
718201,0,0,7
718250,0,0,12
718303,4,12,3140
718307,0,0,34
718312,1,0,368
718316,0,0,45
718318,6,11,4408
718351,0,0,467
718408,1,0,2704
718409,2,1,881
718643,2,2,1364
718755,0,0,1620
718756,0,1,3006
718758,1,0,1103
718760,0,0,180
718765,0,0,3
719209,0,1,3134
719383,0,0,372
719384,0,0,282
719442,10,12,4781
719455,0,0,665
719456,22,14,10386
719635,1,3,1213
719652,0,1,3731
719654,0,0,201
719672,0,0,95
719673,0,0,291
719682,0,0,70
719683,0,0,252
719694,1,1,300
719857,0,1,46
720038,6,6,1561
720162,1,1,335
720286,14,10,2842
720287,7,7,2099
720488,0,0,14
720518,5,2,1792
720532,0,0,45
720613,0,0,9
720791,1,0,1217
720799,0,0,63
720930,0,1,720
720936,0,0,972
721227,0,0,2
721470,6,7,2513
721511,0,2,183
721512,0,0,19
721746,0,0,119
721952,0,0,415
721953,0,0,1
722371,0,1,144
722375,2,2,2027
723008,0,0,552
723416,0,0,211
723485,1,1,1868
723487,3,6,5553
723614,0,0,13
723621,5,11,6294
723666,0,1,1826
723733,1,0,104
723835,1,1,643
724033,0,0,111
724034,1,1,1164
724035,1,1,5146
724039,5,1,1164
724041,0,0,332
724069,0,2,287
724104,0,0,587
724106,0,0,500
724129,5,3,1483
724178,0,0,10
724350,0,0,293
724428,0,0,199
724520,16,6,5969
724529,0,0,579
724535,0,0,5
724537,2,3,482
724540,0,0,3
724707,0,0,1
724783,0,0,152
724876,0,0,28
724966,0,0,104
724969,3,4,2554
725003,0,0,136
725201,0,0,14
725242,0,1,321
725356,0,0,840
725703,0,0,99
725816,0,0,56
725912,0,0,1650
726014,1,2,3884
726016,1,0,2116
726019,8,4,3559
726033,0,0,6579
726034,17,15,5071
726035,1,3,2029
726036,3,6,3030
726038,0,1,6659
726114,0,2,2791
726117,0,0,10
726131,0,0,89
726445,3,4,714
726453,0,0,338
726465,0,0,58
726472,0,0,533
726525,0,0,8
726526,2,1,1865
726697,2,1,4393
726701,1,0,988
726705,1,1,770
726717,0,0,419
726721,0,1,564
726860,0,0,223
727023,4,9,1984
727079,0,0,183
727081,0,0,152
727082,0,0,67
727085,0,0,30
727089,1,5,5462
727132,4,0,1493
727147,0,0,1350
727152,0,0,71
727528,1,1,1860
727569,6,7,5936
727747,2,0,664
727865,0,0,15
728020,0,0,1
728033,0,0,172
728200,13,2,1897
728262,0,0,70
728311,0,0,45
728379,0,0,180
728380,0,0,163
728381,0,0,2
728478,0,0,1698
728485,0,2,2343
728695,0,0,270
728733,0,0,204
728734,5,0,1656
728864,6,3,1817
728924,1,2,4956
728982,0,0,70
729140,1,5,5549
729196,0,1,1873
729264,0,0,297
729266,1,1,3276
729432,0,0,588
729638,0,0,3061
729781,4,5,2753
729814,34,13,6135
729818,0,0,10
729872,0,0,23
730126,11,1,3450
730484,0,0,4
730486,0,0,1
730573,0,0,327
730581,3,4,10938
730861,5,11,8650
730893,3,13,14827
731491,0,1,335
731525,0,1,59
731738,0,0,15
731876,0,0,156
731879,3,0,810
731899,5,3,1730
732096,3,3,1269
732119,0,0,77
732206,2,3,1584
732507,1,0,734
733083,0,0,124
733309,0,0,2549
733410,0,1,2228
733431,0,0,58
733438,2,2,2922
733576,10,4,4120
733579,29,3,5488
734375,0,0,45
734424,3,2,2410
734425,0,0,172
734487,4,2,2213
734799,2,0,485
734898,0,0,13
735051,10,3,2294
735349,0,0,3
735353,0,0,530
735354,1,0,3940
735366,0,0,78
735412,2,2,1019
735416,0,0,707
735568,1,3,3532
735570,7,3,6274
735571,21,3,3317
735700,0,0,252
735701,15,3,3342
735788,0,0,990
735822,1,3,493
735861,0,0,7
735978,0,0,303
736014,1,1,362
736034,0,0,136
736777,1,0,647
737533,0,0,29
737740,1,0,99
737772,2,0,257
737781,20,9,5953
737982,0,1,1260
738476,0,0,503
738477,0,0,29
738478,0,0,326
738481,0,0,1
738516,0,1,96
738720,0,4,2425
738770,0,0,11
738774,1,1,4437
739076,0,0,195
739315,0,1,592
739438,4,8,4566
739442,0,0,41
739443,18,3,2333
739477,0,1,560
739745,0,0,102
739769,1,4,1781
740039,0,0,90
740087,0,0,296
740159,1,1,1492
740273,1,3,4713
740498,0,4,4682
740515,0,0,292
740529,1,6,4536
740615,9,6,5216
740674,1,0,510
740732,11,9,4393
741033,0,0,473
741090,0,0,208
741142,0,0,669
741229,1,0,69
741236,0,0,450
741238,3,2,2294
741257,0,0,1278
741267,0,2,1291
741292,2,1,679
741492,0,0,8
741517,4,3,2997
741587,4,1,1585
741931,0,0,235
742023,1,0,58
742063,4,4,2095
742073,0,0,192
742091,0,0,180
742095,6,0,5109
742201,5,9,3060
742451,3,6,1946
742453,0,2,289
742484,0,0,24
742488,0,0,13
742506,5,10,5868
742518,1,3,771
742521,1,1,1280
742611,0,0,380
742770,7,3,1029
742803,1,1,5076
743091,2,2,1864
743096,0,0,56
743122,1,4,1661
743230,0,0,90
743231,0,0,540
743233,0,0,11
743376,2,6,2516
743379,0,0,1527
743381,2,1,3782
743384,7,5,1564
743386,16,13,4374
743387,1,3,432
743395,0,2,1036
743413,3,2,717
743496,0,0,1378
743498,10,5,4642
743500,0,1,614
743501,0,0,11
743526,0,1,229
743533,0,0,2
743587,0,6,1383
743589,1,0,1336
743591,13,24,5918
743597,1,1,343
743598,0,4,1090
743599,0,0,107
743600,10,2,3245
743627,0,0,214
743629,1,0,1327
743769,1,0,355
743894,0,0,124
743906,0,0,13
744063,4,0,426
744074,0,0,1264
744099,0,0,14
744149,0,3,2779
744172,0,0,133
744186,1,1,1963
744416,7,2,3481
744728,2,1,642
744857,0,0,25
745173,0,0,115
745178,1,0,433
745181,1,1,2592
745191,3,1,513
745200,13,14,4966
745202,0,0,56
745233,2,1,1193
745252,1,0,590
745284,3,5,959
745452,0,0,1
745461,2,1,1062
745846,0,0,90
745851,0,0,9
745910,0,0,90
745933,0,0,43
746078,0,0,65
746094,1,0,2124
746180,18,6,6315
746358,0,2,278
746397,0,0,1461
746427,0,0,22
746479,0,1,50
746554,0,1,775
746695,14,14,5648
746712,0,0,2119
746739,0,0,1090
746740,3,0,535
746838,2,2,1580
746891,2,2,1221
746910,29,13,4200
746988,1,0,2
746997,0,2,1345
747009,2,0,426
747016,6,0,1533
747017,2,1,1018
747019,0,0,27
747153,0,0,30
747205,0,0,12
747243,1,1,1486
747284,0,0,63
747315,0,0,2582
747316,0,0,25
747454,0,0,6
747487,2,2,1239
747598,1,0,1863
747681,0,0,41
747720,2,2,938
747810,0,0,45
747951,0,0,27
747953,2,1,962
747967,0,0,750
748023,0,0,45
748070,0,0,4
748316,0,0,174
748319,6,6,2156
748341,0,0,537
748382,15,9,5230
748445,1,1,1492
748505,0,0,84
748506,1,1,2410
748601,0,2,1721
748803,0,0,1
748804,8,10,2975
748807,0,0,49
748838,1,0,623
748936,0,0,319
748939,2,7,6865
748940,8,2,2667
749186,0,0,1060
749187,0,0,25
749552,11,14,6423
749559,1,0,860
749855,0,0,8
750753,1,1,1291
750798,1,1,1617
750886,0,0,452
750903,0,1,1061
750904,2,2,1694
751084,1,0,624
751099,1,0,1117
751363,3,0,824
751392,0,0,108
751977,0,0,3150
751988,0,0,1
751995,1,0,77
752040,0,0,90
752442,5,3,828
752455,4,0,3605
752691,0,0,514
752778,0,1,2395
754037,8,21,4244
754040,0,0,11
755174,13,4,3041
755175,2,1,1908
755327,0,1,429
756494,0,1,450
756990,2,5,5475
756991,1,1,203
757272,0,4,3175
758701,0,0,71
758845,17,9,5132
760508,0,0,122
761326,0,0,246
762387,0,0,56
763079,1,0,2774
763182,3,10,3496
763798,0,0,110
764859,9,4,2189
764863,2,2,497
765401,2,1,1464
765468,3,0,2271
765743,0,0,348
765972,2,0,346
766258,0,0,419
766412,2,4,3017
766552,0,0,90
766583,5,3,4400
766709,0,0,700
766723,1,0,467
766807,0,0,70
766810,0,0,449
767229,0,0,81
767384,0,0,90
767643,1,0,2480
768149,0,0,24
768380,2,0,3632
768384,0,0,33
769063,4,0,890
770407,0,0,268
770436,0,0,17
770895,0,0,903
771909,1,1,689
771911,0,0,318
771912,0,0,18
771914,2,0,5325
771917,0,0,245
773961,0,3,2075
774067,4,1,2002
774533,0,0,77
774552,1,0,2259
774769,0,0,488
774771,0,0,414
774772,0,0,7
775242,0,0,119
775257,1,0,71
775399,0,0,364
775403,1,0,1483
775535,0,0,170
775605,4,5,5453
775709,0,0,3090
775824,0,0,180
775830,5,1,6520
775832,0,0,3263
775868,0,0,1
775902,0,0,1
775905,0,0,65
775981,0,2,2875
776033,0,0,471
776303,0,0,611
776798,28,7,5814
776890,38,16,7255
777005,2,1,553
777502,1,2,270
778540,0,0,47
779241,1,0,45
779244,0,0,2
780147,0,0,109
780506,0,0,271
780548,13,9,2557
780630,0,0,1328
781196,0,0,5
782476,12,9,4888
782612,0,3,3321
782630,3,2,2421
783094,1,0,1617
783373,0,0,1
783396,6,5,3150
783429,0,0,141
783434,0,0,134
783635,0,0,16
783799,0,0,12
784719,1,0,1035
785353,2,4,3725
785967,0,0,122
786436,2,2,6121
786438,0,0,254
787027,0,0,90
787151,1,2,1591
787152,0,0,7
787232,10,3,2781
787238,3,0,793
787299,1,0,45
787301,0,0,45
787302,2,0,261
787303,0,0,90
787304,0,0,90
787305,6,6,2393
787618,2,4,1313
787776,1,2,5269
787907,2,5,3030
787912,0,0,1874
788445,1,3,1054
788861,6,1,1658
788995,0,0,631
789082,7,11,8313
789145,0,0,28
789252,1,3,1181
789328,0,0,116
789389,0,0,2
789478,1,1,997
789583,11,5,3270
789587,0,0,13
789898,0,0,155
790245,1,0,2730
790411,0,1,1019
790482,0,0,40
790660,0,0,44
790669,0,0,90
790918,0,0,76
790969,0,0,20
790992,1,0,431
791140,0,0,52
791173,0,0,8
791528,5,2,1519
792331,12,0,2085
792380,3,3,2862
792844,0,2,690
793099,4,3,4770
793509,1,0,4384
793774,2,1,3153
793873,5,2,1286
794159,0,0,45
794349,1,1,2186
794592,0,0,257
794617,1,3,1109
794758,0,4,2762
794896,0,0,830
795055,0,0,134
795056,0,0,29
795086,0,0,8
795201,0,0,90
795274,14,8,3329
795280,5,2,2000
795431,1,0,361
795657,2,2,712
795738,11,8,4167
796037,0,0,68
796213,5,0,757
796221,0,0,130
796259,0,0,630
796298,0,0,51
796300,1,0,620
796303,0,0,5
796305,0,0,10
796307,1,0,765
796429,0,0,50
796726,5,6,2159
796739,0,1,484
796895,1,1,1412
796897,0,0,1072
797358,0,0,219
797563,0,0,1
797572,0,0,390
797791,0,0,121
798026,0,0,6
798043,3,4,1452
798404,0,1,6461
798687,8,2,3547
798925,0,0,329
798927,3,1,1071
798929,3,2,1843
799091,0,0,13
799095,0,0,90
799554,0,0,74
799899,0,0,1290
799924,2,0,527
799936,0,0,108
799986,2,0,2863
800021,0,0,3
800175,5,12,3871
800176,0,0,2079
800177,6,2,1696
800919,0,0,4
800925,4,0,905
800948,4,2,3154
800976,4,2,6085
800995,1,0,127
801031,0,0,1
801420,5,1,3395
801463,0,0,65
801472,0,0,119
801693,0,2,737
801734,18,7,3016
801754,0,0,275
801886,10,5,3286
801989,0,0,192
802512,0,0,107
802513,0,2,1366
802515,3,6,1868
802516,1,0,90
802518,1,0,45
802520,0,0,55
802545,0,0,180
802547,0,0,541
802553,0,0,142
802557,0,0,13
802560,0,0,1
802726,6,6,2099
802747,1,5,546
802997,3,1,572
803005,0,0,4
804040,0,0,5
804219,4,3,1214
804264,0,2,1458
804547,0,0,13
804661,3,0,1618
804664,0,0,191
804708,1,0,223
804711,0,0,520
804776,0,0,230
804812,0,1,1407
804817,0,0,7
804831,0,0,45
804884,0,0,54
804933,0,0,167
804934,0,0,76
805054,1,1,1372
805055,4,4,1947
805056,2,1,2221
805065,0,0,51
805149,0,0,547
805714,0,0,1875
805835,2,0,1905
805864,0,0,24
805886,0,0,1467
805889,9,1,1192
805908,1,4,5294
806168,0,2,1659
806284,0,0,87
806310,0,0,605
806384,0,0,1235
806501,0,0,34
806792,0,0,192
806793,0,1,2023
806930,0,0,135
806948,0,0,180
807128,3,3,4523
807165,1,0,3019
807318,0,0,1
807386,12,7,2450
807475,0,0,424
807648,0,0,1800
807688,0,0,1088
807689,11,3,2667
808113,0,0,666
808224,0,0,81
808348,1,0,384
808447,0,0,120
808452,0,0,542
808456,0,0,152
808475,1,1,3759
808509,6,4,3683
808559,0,0,3
808574,2,1,1699
808578,0,0,914
808646,0,0,77
808664,0,0,96
808767,0,0,1
808901,0,0,3
808907,0,0,197
808943,0,0,90
808971,3,1,1474
808973,0,0,391
809099,3,2,1540
809498,1,0,895
809569,3,0,960
809617,0,0,319
809639,0,0,45
809716,0,0,9
809880,4,0,923
809899,0,0,803
810092,7,7,6299
810093,1,1,993
810096,2,2,1175
810411,0,0,167
810558,0,0,1689
810569,0,1,74
810570,2,1,1036
810649,1,0,1757
810895,14,8,3804
810909,0,0,137
810987,0,0,13
811332,0,0,7
811430,1,0,62
811431,0,0,82
811544,2,5,4292
811778,4,5,4831
811779,24,16,7447
811791,0,0,19
811794,0,0,54
811841,0,0,1500
812170,0,0,270
812625,1,1,395
812654,0,0,290
812659,0,0,9
812755,3,0,3281
812863,0,0,270
813032,0,0,90
813106,0,0,265
813109,2,0,467
813137,4,1,1853
813152,1,2,1096
813229,1,2,2584
813437,3,1,774
813522,0,0,232
814268,1,0,916
814269,14,13,4568
814273,11,1,1730
814306,0,0,239
814446,0,2,1082
814453,0,0,4
814454,0,0,220
814491,3,2,670
814525,0,4,1568
814528,0,0,136
814533,0,0,28
814725,0,0,98
814950,0,0,2
814976,0,0,449
815007,1,0,1004
815014,0,0,289
815078,0,1,1631
815093,0,0,111
815104,1,0,1393
815346,1,0,1685
815359,0,0,146
815384,0,2,1633
815539,0,0,1
815563,0,0,2
815652,12,3,3312
816143,0,0,141
816308,1,1,1049
816416,0,0,27
816423,0,0,344
816572,0,0,344
816580,2,9,5895
816585,5,2,864
816974,0,2,162
817133,0,1,1593
817180,0,1,98
817604,0,0,470
817607,0,0,964
817612,0,0,142
817665,6,0,1856
817673,1,1,663
817676,2,0,1370
817700,2,4,2747
817709,0,0,90
817790,0,0,25
817843,5,2,1036
817885,0,0,45
817967,0,1,598
817969,1,0,108
818025,4,0,810
818068,0,0,900
818085,0,0,67
818240,1,0,799
818247,0,0,48
818252,6,11,8868
818285,0,0,510
818448,0,0,240
818495,4,2,5509
818878,0,0,1
818880,1,0,352
818888,0,0,14
818892,0,0,4
819215,2,1,836
819249,7,1,1995
819420,0,0,196
819493,1,0,2706
819566,0,0,390
819590,0,0,180
819636,0,0,43
819798,0,3,1258
819938,6,4,1145
820070,0,0,1387
820146,0,0,1876
820148,0,1,312
820241,2,0,173
820252,2,3,1511
820261,0,0,90
820371,1,0,1397
820374,6,2,4095
820381,1,1,2580
820474,3,3,3812
820620,0,0,90
820647,0,0,1
820661,0,0,147
820663,0,0,1
820957,1,0,279
821516,0,0,90
821522,0,0,99
821534,0,0,95
821535,9,2,3211
821536,0,0,5
821538,0,0,5
821539,0,0,22
821622,0,0,1316
821820,0,0,18
821824,1,0,846
821905,0,1,180
822331,0,2,2672
822457,0,0,47
822458,18,6,3372
822958,0,0,573
822959,6,6,3406
822991,0,0,7
823231,18,17,6943
823486,1,2,2732
823584,0,1,1104
823768,0,0,17
824000,1,0,298
824357,1,0,480
825073,0,0,16
825139,0,0,72
825199,0,0,269
825229,0,0,710
825437,0,0,234
825441,0,0,6
825449,0,0,90
825450,1,0,81
825835,0,0,594
826064,0,0,6
826224,6,10,6999
826296,0,0,11
826377,0,0,25
827734,6,3,2040
827950,0,0,21
828341,2,0,762
829174,0,0,15
829257,0,1,158
829392,0,0,4
829434,0,0,2142
829819,1,0,1201
829874,1,2,1062
829949,0,0,270
830079,2,1,1316
830080,0,0,90
830081,0,0,16
830083,0,0,90
830108,2,1,1232
830225,0,0,74
830265,0,0,83
830452,0,0,369
830767,0,0,1
830841,3,1,1852
830890,1,1,2147
831161,0,2,945
831162,0,0,185
831591,0,0,180
831697,4,3,1924
833315,4,3,4217
834258,0,0,119
834397,0,0,990
834485,0,0,72
834737,0,0,120
834742,0,0,42
834744,0,1,724
834752,4,3,2578
834764,6,4,5401
834768,1,1,59
834898,0,0,141
834899,4,3,2122
835410,7,1,2102
836336,3,3,7114
836428,0,0,14
836441,2,1,4088
836518,0,0,40
836546,0,0,1022
836547,1,2,1020
836757,0,0,90
836995,0,0,76
837005,5,1,622
837287,0,0,9
837329,0,0,108
837432,0,0,884
837974,0,0,188
838182,0,0,110
838236,1,1,370
838384,0,0,532
838813,0,0,70
839596,0,0,167
839973,1,0,445
840101,11,6,2069
840149,13,4,2855
840254,2,0,1060
840426,0,0,192
840674,0,0,2904
840688,0,0,1074
840836,6,4,2928
841121,1,0,923
841731,0,0,30
842338,1,1,3981
842341,1,1,5811
842384,0,0,295
842425,1,0,146
842444,0,0,17
842465,0,0,360
842479,12,5,3476
842517,1,0,364
842718,0,0,415
842780,1,1,1311
842894,0,0,24
842898,0,0,1
842904,0,0,1
843931,0,0,45
844358,0,0,4
844373,6,3,4616
844516,15,3,2293
844637,1,4,2391
845289,0,1,238
845321,0,0,2
845566,0,0,390
845568,2,0,382
845654,11,6,4008
845723,0,0,3
845872,2,0,520
846302,0,0,13
846310,1,1,1343
846358,0,0,146
847022,0,0,24
847279,9,2,3202
847484,0,0,5
847759,0,0,1801
847772,0,0,18
848083,0,0,22
848124,0,1,45
848483,0,0,160
848509,4,9,7843
848682,0,0,553
848755,0,0,48
848762,0,0,8
849410,0,3,1442
849428,0,1,2489
849429,5,2,1160
849520,11,9,2817
849865,0,0,3
851111,9,1,1266
851385,1,0,2067
851551,1,0,670
851595,0,2,3403
851804,0,1,817
851990,0,0,8
852024,0,1,929
852727,4,1,1088
852953,7,1,2487
852980,0,1,4891
852998,0,0,134
853110,6,9,2331
853239,1,0,141
853535,0,0,332
854325,0,1,1507
854606,1,2,742
854633,1,0,133
854689,0,0,1
854853,0,0,250
854973,0,0,1
855014,0,0,951
855015,9,12,5747
855050,0,0,81
855056,0,0,126
855134,2,0,777
855158,0,0,34
855215,0,0,11
855256,2,4,2062
855258,5,1,1394
855308,1,2,1758
855731,6,4,2741
856068,0,0,199
856087,3,0,773
856274,0,0,1
856423,3,0,486
856530,2,1,208
856592,0,0,29
857079,7,5,2169
857482,0,0,83
857818,2,0,1267
857830,0,0,113
857832,0,1,2237
857948,0,0,594
858238,0,0,451
858252,0,0,1
858259,2,7,1828
858712,0,0,2284
858719,0,1,749
858772,0,0,27
859035,2,2,814
859173,0,0,79
859182,0,4,1819
859396,2,1,1373
859924,0,0,491
859925,0,0,76
859951,0,1,204
860048,0,0,1196
860051,0,0,292
860056,0,1,556
